Country Code,IMF Country Code,Country,Indicator Type,Series Name,19701,19702,19703,19704,19711,19712,19713,19714,19721,19722,19723,19724,19731,19732,19733,19734,19741,19742,19743,19744,19751,19752,19753,19754,19761,19762,19763,19764,19771,19772,19773,19774,19781,19782,19783,19784,19791,19792,19793,19794,19801,19802,19803,19804,19811,19812,19813,19814,19821,19822,19823,19824,19831,19832,19833,19834,19841,19842,19843,19844,19851,19852,19853,19854,19861,19862,19863,19864,19871,19872,19873,19874,19881,19882,19883,19884,19891,19892,19893,19894,19901,19902,19903,19904,19911,19912,19913,19914,19921,19922,19923,19924,19931,19932,19933,19934,19941,19942,19943,19944,19951,19952,19953,19954,19961,19962,19963,19964,19971,19972,19973,19974,19981,19982,19983,19984,19991,19992,19993,19994,20001,20002,20003,20004,20011,20012,20013,20014,20021,20022,20023,20024,20031,20032,20033,20034,20041,20042,20043,20044,20051,20052,20053,20054,20061,20062,20063,20064,20071,20072,20073,20074,20081,20082,20083,20084,20091,20092,20093,20094,20101,20102,20103,20104,20111,20112,20113,20114,20121,20122,20123,20124,20131,20132,20133,20134,20141,20142,20143,20144,20151,20152,20153,20154,20161,20162,20163,20164,20171,20172,20173,20174,20181,20182,20183,20184,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214
DEU,134,Germany,index,Headline Consumer Price Index,31.49,31.77,31.82,32.12,32.89,33.38,33.66,33.94,34.64,35.01,35.50,36.06,36.88,37.60,37.97,38.70,39.63,40.26,40.63,41.19,41.96,42.78,43.10,43.43,44.15,44.62,44.73,45.04,45.83,46.32,46.46,46.60,47.21,47.65,47.63,47.77,48.58,49.21,49.84,50.31,51.26,52.12,52.43,52.89,54.20,55.15,55.92,56.67,57.39,58.12,58.77,59.30,59.72,60.03,60.61,60.91,61.43,61.73,61.75,62.17,62.85,63.15,63.03,63.15,63.31,63.15,62.82,62.57,62.99,63.17,63.15,63.17,63.59,63.90,63.97,64.25,65.13,65.74,65.76,66.18,66.90,67.25,67.56,68.19,68.81,69.47,70.61,71.94,72.87,73.71,74.11,74.34,76.27,76.94,77.47,77.54,78.54,79.07,79.47,79.44,80.17,80.44,80.71,80.61,81.34,81.61,81.81,81.84,82.77,82.87,83.71,83.57,83.81,84.01,84.21,83.94,83.97,84.44,84.77,84.74,85.27,85.37,85.94,86.21,86.74,87.54,87.67,87.64,88.47,88.67,88.74,88.67,89.47,89.37,89.67,89.71,90.34,91.04,91.31,91.51,91.81,92.17,92.81,93.04,93.37,93.87,94.17,94.24,95.04,95.81,96.31,97.14,97.84,98.57,99.27,98.71,98.64,98.84,99.04,99.11,99.44,99.94,100.14,100.48,101.31,101.94,102.34,102.71,103.48,103.84,104.41,104.78,105.08,105.41,106.11,106.18,106.34,106.54,107.01,106.71,106.29,107.57,107.79,107.15,106.61,107.72,108.32,108.25,108.36,109.25,110.00,109.79,109.79,111.15,112.08,111.97,111.29,113.04,113.72,113.36,113.11,113.90,113.61,113.08,114.65,116.51,118.05,118.76
DJI,611,Djibouti,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.00,100.36,98.85,97.55,99.79,96.75,96.31,96.38,96.20,94.26,94.14,95.75,95.71,96.13,96.83,97.48,98.62,98.26,97.31,98.03,96.72,100.32,104.93,114.81,117.29,119.15,121.34,119.64,122.65,123.86,125.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.89,67.72,68.97,68.21,68.63,69.54,70.29,69.99,70.48,70.87,71.36,71.46,71.50,71.46,71.62,71.62,72.32,73.11,73.09,72.88,73.62,75.11,75.25,75.44,76.02,76.86,77.44,78.19,78.70,79.64,80.36,80.69,81.36,82.16,83.35,85.14,87.40,90.08,93.42,97.47,97.49,95.52,94.65,96.35,98.28,98.35,98.96,101.48,101.20,102.13,103.71,106.05,108.38,107.28,108.07,110.48,110.13,111.17,112.10,112.23,112.25,112.49,113.52,112.42,115.33,111.35,112.74,113.17,112.66,113.39,115.71,116.61,116.52,117.03,116.62,115.81,115.41,115.87,116.14,116.45,117.09,118.81,119.97,120.90,121.32,121.99,122.67,123.09,121.80,,,,
DMA,321,Dominica,index,Headline Consumer Price Index,10.16,10.43,10.57,10.59,10.72,10.75,10.84,10.95,11.05,11.07,11.24,11.49,11.70,12.07,12.67,13.85,14.71,16.80,17.56,18.50,19.00,19.88,20.76,21.38,21.85,22.13,22.77,23.11,23.80,24.68,24.81,25.10,25.27,25.93,27.23,27.55,27.83,30.48,37.19,39.33,38.74,40.59,42.51,44.17,45.65,46.40,47.73,48.25,48.18,48.28,49.54,50.28,50.87,50.79,50.99,51.77,51.84,52.00,52.52,52.60,53.52,53.71,54.36,55.19,54.46,55.13,56.30,56.89,56.45,58.07,58.41,58.82,57.87,58.94,59.77,61.95,61.30,62.86,63.48,65.73,64.06,63.83,65.20,68.36,68.23,68.43,69.30,70.02,71.47,72.54,73.57,73.50,73.52,73.54,74.16,74.42,74.05,73.14,73.94,74.56,74.71,74.78,75.18,74.92,75.59,75.83,76.41,76.78,77.39,77.61,78.16,78.86,78.43,78.22,78.94,79.55,80.00,79.66,79.50,79.71,79.83,80.36,80.64,80.76,81.27,81.45,81.54,81.53,81.55,81.55,81.49,81.76,81.93,81.44,83.80,83.91,84.33,84.61,84.83,85.26,85.08,85.97,86.50,87.17,86.53,87.94,89.12,88.72,89.48,90.62,91.64,93.37,94.78,97.59,98.52,97.44,95.61,96.35,97.77,98.62,99.84,100.19,100.22,99.75,99.84,101.39,101.65,101.65,102.14,102.46,102.41,103.01,102.51,101.73,102.82,102.77,102.52,103.30,103.85,103.43,101.65,102.71,102.64,102.61,101.50,102.46,103.10,103.13,102.20,102.71,102.82,103.68,102.75,103.09,104.31,105.34,104.67,105.38,106.11,105.56,104.42,104.48,105.22,104.54,104.91,105.06,105.77,105.09
DNK,128,Denmark,index,Headline Consumer Price Index,14.16,14.37,14.78,14.98,15.01,15.34,15.55,15.80,15.97,16.32,16.56,16.90,17.17,17.73,18.15,18.83,19.56,20.32,21.09,21.89,22.20,22.65,23.07,22.90,23.61,24.56,24.94,25.90,26.19,27.03,27.69,28.91,29.49,29.98,30.33,31.23,31.52,32.32,33.97,34.85,35.71,36.80,37.87,38.60,39.62,41.31,42.33,43.27,44.19,45.24,46.39,47.55,47.95,48.64,49.23,50.22,50.96,51.86,52.40,53.16,53.83,54.65,54.60,55.06,55.01,56.81,56.87,57.47,57.75,58.67,59.07,59.75,60.50,61.37,61.64,62.41,63.25,64.28,64.63,65.48,65.34,65.85,66.32,66.94,66.97,67.60,67.82,68.39,68.53,69.25,69.25,69.43,69.44,69.93,70.08,70.48,70.67,71.34,71.55,71.96,72.33,72.97,72.87,73.30,73.66,74.41,74.55,75.04,75.26,75.93,76.32,76.64,76.80,77.44,77.60,77.93,78.36,79.20,79.65,80.30,80.81,81.74,81.82,82.36,82.74,83.81,83.78,84.03,84.81,85.71,85.71,86.24,87.14,87.67,87.28,87.49,87.96,88.63,88.31,88.71,89.03,90.13,90.31,90.56,90.88,91.96,92.03,92.10,92.60,93.42,93.06,94.10,95.42,96.71,96.96,96.85,97.10,97.88,97.92,98.06,99.13,100.03,100.24,100.60,101.81,103.06,102.96,103.21,104.56,105.31,105.49,105.53,105.78,106.20,106.03,106.20,106.42,106.85,106.63,106.70,106.70,107.49,107.28,107.06,107.03,107.63,107.45,107.49,108.06,108.53,109.10,108.85,108.70,109.60,110.06,109.70,109.99,110.42,110.53,110.45,110.67,110.53,111.10,110.95,111.45,112.35,113.20,114.45
DOM,243,Dominican Republic,index,Headline Consumer Price Index,0.55,0.55,0.55,0.56,0.54,0.57,0.57,0.60,0.61,0.61,0.62,0.65,0.68,0.70,0.73,0.76,0.79,0.79,0.81,0.85,0.87,0.90,0.94,0.99,0.98,0.99,0.99,1.03,1.10,1.11,1.14,1.15,1.17,1.16,1.16,1.18,1.17,1.20,1.29,1.43,1.44,1.46,1.50,1.55,1.57,1.58,1.59,1.65,1.68,1.70,1.73,1.77,1.79,1.79,1.82,1.87,1.97,2.08,2.22,2.46,2.94,3.13,3.24,3.36,3.40,3.34,3.38,3.53,3.58,3.75,3.95,4.22,4.69,5.04,5.93,6.64,7.00,7.43,8.01,8.94,9.47,10.08,12.06,15.60,17.08,17.12,17.44,17.79,17.69,17.83,18.24,18.62,18.93,18.86,19.09,19.30,19.69,20.33,20.81,21.65,22.58,22.81,23.38,24.05,24.17,24.30,24.50,24.86,25.80,26.11,26.87,27.16,27.21,27.27,27.68,28.91,29.18,29.27,29.18,30.63,30.93,31.07,32.07,33.32,34.44,34.56,34.66,35.04,35.43,35.87,36.39,38.26,41.36,43.58,48.08,52.99,65.48,70.96,72.95,72.34,71.78,71.85,73.67,76.24,77.66,78.63,79.70,79.78,81.47,83.34,84.05,86.30,88.91,92.53,96.06,93.34,91.91,92.97,95.02,96.29,98.33,99.46,100.21,102.00,105.24,107.92,110.10,110.58,111.49,111.62,112.45,114.30,116.87,117.09,118.48,119.16,120.24,121.33,122.18,121.99,121.36,121.65,122.72,124.07,123.73,123.83,124.63,125.51,127.37,127.62,128.59,130.46,132.08,133.21,133.55,133.52,133.56,134.91,135.84,137.68,138.14,137.14,142.26,144.95,148.08,150.60,153.41,156.76
DZA,612,Algeria,index,Headline Consumer Price Index,,,,,,,,,,,,,,3.07,3.05,2.96,3.21,3.23,3.25,3.23,3.38,3.44,3.55,3.61,3.75,3.73,3.82,4.00,4.21,4.10,4.30,4.52,,5.06,5.44,5.25,5.46,5.49,5.84,5.62,5.93,5.90,6.25,6.48,7.09,6.97,7.01,7.08,7.34,7.31,7.96,7.38,8.17,7.90,7.63,8.08,8.49,8.56,8.42,8.89,9.39,9.38,9.27,9.93,10.58,10.50,10.32,11.27,11.64,11.42,11.00,11.78,12.12,11.92,12.01,12.51,13.04,13.04,13.14,13.84,14.29,15.20,15.30,17.11,18.08,18.82,19.32,21.71,22.90,25.05,26.63,28.01,29.30,30.63,31.04,32.71,35.53,38.39,41.02,44.66,48.79,50.76,52.78,54.80,58.96,61.75,61.75,63.35,64.98,64.16,64.45,66.32,68.23,67.53,67.57,69.45,70.53,69.89,69.21,70.37,72.01,69.72,68.84,70.37,71.88,72.97,72.72,75.24,75.94,73.60,72.85,74.59,74.93,75.73,75.74,78.23,79.12,78.61,77.78,79.99,82.50,82.34,81.03,81.44,82.68,83.76,83.57,84.86,85.09,85.50,87.63,88.97,89.41,90.37,91.10,93.19,94.54,94.67,97.04,98.69,98.62,99.33,100.40,101.64,102.07,103.34,105.78,106.91,111.27,113.20,114.27,116.53,117.77,117.35,117.69,117.28,118.60,119.37,121.60,124.23,124.82,125.80,127.39,128.94,130.87,134.86,136.27,137.38,140.74,141.85,142.11,144.83,145.57,149.18,148.87,150.23,149.54,151.09,151.92,152.90,152.47,154.93,154.59,158.07,160.29,164.52,167.80,172.27
ECU,248,Ecuador,index,Headline Consumer Price Index,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.09,0.10,0.11,0.13,0.14,0.15,0.15,0.16,0.17,0.19,0.20,0.21,0.21,0.23,0.24,0.25,0.27,0.29,0.31,0.33,0.35,0.40,0.46,0.54,0.64,0.77,0.86,0.93,1.02,1.14,1.27,1.38,1.52,1.70,1.89,2.05,2.26,2.52,2.83,3.18,3.69,3.95,4.35,4.57,4.86,5.17,5.56,5.77,6.05,6.42,6.82,7.07,7.42,7.93,8.41,8.81,9.33,10.37,10.97,11.54,12.17,13.39,14.75,15.63,17.55,19.49,22.80,24.06,26.99,35.71,44.81,49.28,53.25,59.86,62.53,63.53,66.08,68.67,70.79,71.38,72.64,75.31,76.56,76.75,77.33,78.00,78.89,78.62,78.82,79.21,80.19,80.27,81.06,82.22,82.69,82.83,83.57,83.91,84.10,84.92,85.91,88.35,91.72,93.38,93.87,95.31,96.75,96.64,97.58,99.15,99.89,100.07,100.89,102.50,104.02,104.96,106.41,108.29,109.31,110.28,111.34,112.11,112.49,112.62,113.95,115.43,116.36,117.30,118.28,119.80,121.69,122.10,122.33,122.99,123.71,123.85,123.75,124.15,124.68,123.99,123.54,123.96,123.64,123.72,123.93,124.20,124.13,124.12,124.12,124.06,124.93,123.21,122.69,122.95,123.56,124.20,124.84
EGY,469,"Egypt, Arab Rep.",index,Headline Consumer Price Index,1.62,1.63,1.65,1.67,1.68,1.69,1.69,1.71,1.72,1.73,1.72,1.74,1.79,1.78,1.80,1.89,1.92,1.99,2.01,2.07,2.11,2.17,2.19,2.29,2.31,2.42,2.43,2.50,2.56,2.68,2.82,2.84,2.90,3.07,3.03,3.10,3.23,3.25,3.36,3.47,3.76,4.00,4.15,4.16,4.26,4.46,4.47,4.55,4.78,5.14,5.23,5.21,5.45,5.93,6.11,6.15,6.46,7.02,6.95,7.23,7.49,7.46,7.99,8.06,8.81,9.31,9.85,10.43,10.91,11.60,11.64,11.83,12.45,13.38,13.82,14.44,14.90,16.04,16.33,18.32,18.17,18.95,19.57,19.89,20.66,22.23,23.92,24.95,25.36,25.53,26.10,27.22,28.38,29.07,29.34,30.02,30.47,30.97,31.60,33.31,35.81,36.10,36.62,37.67,38.21,38.96,39.62,39.94,40.33,40.91,41.08,41.52,41.80,42.48,42.91,43.14,43.39,43.75,44.07,44.37,44.68,44.95,45.24,45.42,45.73,45.96,46.22,46.48,46.92,47.17,47.48,47.85,48.42,49.04,49.75,50.75,53.05,54.90,55.57,56.77,56.94,57.55,57.92,58.59,59.05,60.82,63.11,65.70,66.45,66.85,68.33,70.22,74.64,79.40,83.61,83.99,84.59,87.85,92.42,95.11,95.48,97.04,102.38,105.11,105.98,108.58,111.60,114.11,115.45,117.38,118.69,120.05,123.95,127.58,130.63,134.07,136.64,138.34,145.28,147.95,151.18,154.69,157.62,163.64,165.41,173.54,180.50,194.32,214.66,226.12,238.53,245.07,246.64,255.49,273.31,282.06,280.54,286.47,292.26,294.99,296.96,301.94,303.23,310.37,310.04,,,
ESP,184,Spain,index,Headline Consumer Price Index,5.01,5.04,5.20,5.31,5.40,5.52,5.58,5.76,5.86,5.92,6.09,6.23,6.34,6.56,6.85,7.10,7.27,7.62,7.89,8.29,8.63,8.93,9.27,9.50,9.89,10.58,10.88,11.38,12.12,12.79,13.85,14.46,14.97,15.62,16.35,16.81,17.42,18.05,18.82,19.43,20.33,20.86,21.67,22.34,23.31,23.97,24.76,25.55,26.64,27.58,28.39,29.04,30.16,30.90,31.53,32.66,33.80,34.38,35.33,35.87,37.02,37.71,38.09,38.84,40.33,40.78,41.70,42.18,42.80,43.09,43.64,44.14,44.68,44.84,45.98,46.56,47.46,47.94,49.16,49.86,50.78,51.18,52.31,53.23,53.92,54.29,55.41,56.19,57.46,57.76,58.50,59.12,59.89,60.46,61.19,61.94,62.88,63.38,64.06,64.64,65.88,66.63,66.91,67.46,68.28,69.04,69.36,69.70,70.02,70.12,70.61,71.07,71.31,71.53,72.01,72.14,72.65,73.15,73.73,74.09,74.77,75.47,76.41,77.06,77.60,78.60,79.19,79.22,79.55,81.29,81.08,82.34,82.53,83.61,83.44,84.53,84.34,86.29,86.20,87.43,87.09,89.07,89.16,90.54,90.59,92.58,92.31,92.89,92.78,94.79,94.49,96.56,96.85,99.15,99.13,98.93,97.30,98.48,98.07,99.07,98.36,100.05,99.98,101.60,101.79,103.54,103.05,104.40,103.78,105.58,105.89,107.63,106.50,107.40,107.17,107.76,106.52,107.63,106.82,107.22,105.43,107.36,106.38,106.88,104.74,106.35,106.18,107.92,107.61,108.47,107.94,109.48,108.64,110.43,110.35,111.35,109.87,111.44,110.69,111.84,110.53,110.71,110.13,111.04,111.19,113.54,113.88,117.49
EST,939,Estonia,index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,5.94,11.19,5.59,9.01,14.05,17.91,19.90,21.30,22.48,24.68,28.68,32.10,33.85,35.84,38.44,40.81,43.00,45.76,49.52,51.79,52.30,53.13,54.43,56.79,58.01,59.38,60.89,61.86,62.28,62.35,63.33,63.88,63.92,64.41,65.33,65.84,66.76,67.88,69.18,70.26,70.79,70.85,72.17,73.19,72.78,72.99,73.92,73.75,73.61,73.73,74.24,76.09,76.55,77.12,77.63,78.76,79.82,80.19,81.04,82.24,83.37,83.79,85.25,86.91,88.72,91.37,94.70,96.82,98.34,98.90,97.68,96.51,97.31,96.95,97.94,99.54,100.48,102.04,103.20,104.76,105.75,106.21,107.72,108.86,109.70,110.17,111.51,112.54,112.75,111.79,112.19,112.52,112.12,111.28,111.18,112.46,111.58,110.67,110.71,111.68,112.08,112.10,114.02,115.18,116.25,116.37,117.57,119.01,120.40,120.71,120.27,122.46,123.05,122.79,122.06,121.05,121.89,121.39,122.86,124.79,128.65,132.73
ETH,644,Ethiopia,index,Headline Consumer Price Index,5.06,5.22,5.34,5.28,5.17,5.50,5.27,5.07,4.99,4.86,4.96,4.92,5.06,5.46,5.55,5.42,5.73,5.86,5.85,5.90,5.78,6.09,6.44,6.56,7.07,8.02,8.22,8.66,8.51,8.85,9.93,10.00,10.19,10.47,10.89,11.08,11.59,12.29,12.94,12.65,12.80,13.20,13.05,12.63,13.10,13.80,13.97,13.98,14.26,14.39,14.65,14.79,14.47,14.69,14.31,14.21,14.20,15.66,15.87,16.81,17.60,18.88,19.85,18.13,17.35,17.04,16.61,16.17,16.44,16.30,16.32,16.47,16.68,17.46,18.06,17.97,18.32,19.00,19.08,19.25,19.11,19.70,20.00,20.74,24.47,28.02,27.93,27.55,27.97,29.39,30.89,31.09,30.55,31.57,31.15,30.29,30.88,33.24,34.06,34.77,35.43,38.07,37.40,35.38,35.59,35.25,34.79,33.22,,33.64,35.35,34.80,33.36,34.11,35.53,35.02,35.43,37.59,39.08,37.18,37.35,38.80,38.34,35.79,35.61,34.49,33.84,34.00,33.36,33.49,35.39,36.64,38.01,39.36,40.69,39.80,39.16,40.73,41.35,41.88,40.50,44.34,46.21,46.20,46.83,48.97,52.21,53.44,55.06,57.29,60.55,63.27,68.35,81.00,97.96,93.62,89.65,91.33,94.17,94.72,96.27,97.86,99.97,105.90,115.34,131.23,139.95,160.77,155.56,164.72,169.99,171.31,171.75,175.61,182.60,185.08,185.78,191.06,194.68,196.44,200.90,209.58,217.73,217.40,218.78,225.57,231.31,231.37,234.52,245.11,255.01,261.73,269.15,280.15,288.59,283.51,292.52,312.70,331.47,339.38,353.87,379.51,,,,,,
FIN,172,Finland,index,Headline Consumer Price Index,11.99,12.07,12.15,12.21,12.47,12.74,13.09,13.27,13.28,13.67,13.92,14.13,14.41,14.87,15.62,16.01,16.66,17.48,18.24,18.84,19.74,20.64,21.36,22.17,23.07,23.56,24.35,24.98,25.72,26.53,27.30,27.72,28.15,28.76,29.14,29.59,30.15,30.82,31.34,31.96,32.96,34.27,35.16,36.29,37.15,38.26,39.05,39.89,40.99,42.24,42.80,43.12,44.22,45.54,46.46,47.09,47.83,48.85,49.52,50.06,50.89,51.67,51.82,52.06,52.63,52.94,53.30,58.35,54.59,55.23,55.54,55.88,56.83,57.91,58.53,59.22,60.32,61.80,62.46,63.25,64.68,65.54,66.14,66.72,67.95,68.63,68.67,69.16,69.97,70.61,70.69,71.15,71.96,72.36,72.11,72.19,72.16,72.75,73.40,73.44,73.40,73.60,73.67,73.39,73.75,74.07,74.06,74.03,74.12,74.80,75.13,75.38,75.51,75.99,76.04,76.10,76.03,76.88,76.90,77.35,78.10,79.02,79.41,79.98,80.31,81.49,81.42,81.46,81.88,82.62,82.51,82.75,83.20,83.33,82.99,83.14,83.14,83.19,83.32,83.63,83.56,83.87,83.87,84.06,84.29,85.18,85.35,85.80,86.27,87.28,87.47,88.14,89.57,90.83,91.47,91.50,91.02,91.02,90.77,90.55,91.17,91.87,91.74,92.88,94.11,94.95,95.26,95.92,97.00,97.79,97.91,98.20,98.63,99.26,99.22,99.56,99.94,100.18,100.32,100.38,99.82,100.06,99.98,100.13,99.78,100.37,100.41,100.85,100.75,101.14,101.09,101.45,101.49,102.13,102.40,102.80,102.66,103.37,103.37,103.60,103.49,103.19,103.70,103.81,104.58,105.35,105.99,107.38
FJI,819,Fiji,index,Headline Consumer Price Index,8.56,8.59,8.66,8.84,9.08,9.13,9.22,10.37,11.28,11.33,11.45,12.06,12.65,12.50,12.77,13.31,13.72,14.47,15.06,15.41,16.02,16.38,16.72,17.20,18.24,18.41,18.48,18.78,19.24,19.56,19.98,20.30,20.76,20.67,21.08,21.40,22.02,22.27,22.75,23.42,24.53,25.69,26.34,27.01,27.97,28.38,29.12,29.68,30.22,30.55,30.96,31.52,32.24,32.71,33.05,33.52,34.36,34.73,34.51,34.88,35.86,36.29,36.14,36.32,36.56,36.77,36.66,37.20,37.89,37.99,39.03,40.62,42.52,43.12,43.52,44.67,45.43,45.90,46.27,46.97,48.85,49.52,50.00,51.33,52.79,52.61,53.56,53.71,54.30,54.49,57.15,57.12,58.61,58.71,58.77,59.06,59.39,59.08,58.63,59.49,60.31,60.35,60.21,60.84,61.95,62.40,62.40,62.33,64.28,64.93,64.14,64.12,66.18,67.78,68.66,69.56,69.91,69.66,68.82,69.15,69.42,70.28,70.34,70.52,73.06,73.30,72.81,73.39,73.79,73.94,73.41,73.65,76.31,76.99,76.56,77.23,78.03,79.12,78.91,79.71,80.49,80.62,80.68,81.46,82.18,81.92,82.70,84.50,85.17,87.22,87.00,87.81,93.51,93.51,93.51,93.51,94.26,94.64,97.93,98.93,99.08,99.46,99.85,101.61,105.39,107.27,108.03,108.42,110.02,111.63,110.86,111.29,114.19,113.81,113.66,115.07,115.07,114.54,114.38,115.11,116.87,115.65,115.95,116.95,117.71,121.16,122.53,122.00,124.75,124.60,124.98,125.25,127.43,130.30,130.64,131.60,133.47,133.36,131.68,130.68,130.07,130.45,128.23,126.70,129.50,128.69,129.04,129.04
FRA,132,France,index,Headline Consumer Price Index,15.16,15.35,15.50,15.68,15.90,16.15,16.37,16.60,16.81,17.04,17.37,17.73,17.89,18.25,18.70,19.20,19.92,20.73,21.42,22.09,22.70,23.25,23.76,24.28,24.87,25.44,26.03,26.70,27.11,27.94,28.61,29.15,29.61,30.45,31.27,31.92,32.62,33.54,34.62,35.60,36.96,38.14,39.34,40.44,41.64,43.01,44.69,46.14,47.46,48.92,49.61,50.52,51.86,53.31,54.45,55.48,56.44,57.46,58.43,59.27,60.07,61.17,61.74,62.12,62.20,62.65,63.04,63.45,64.21,64.77,65.16,65.46,65.77,66.41,67.01,67.42,67.99,68.82,69.29,69.84,70.28,70.90,71.43,72.14,72.64,73.23,73.72,74.31,74.66,75.24,75.29,75.66,76.26,76.76,76.91,77.25,77.56,78.06,78.16,78.49,78.92,79.34,79.58,80.04,80.59,81.21,81.03,81.36,81.76,81.96,82.07,82.30,82.37,82.77,82.57,82.51,82.58,83.08,83.00,83.33,83.79,84.27,84.58,84.92,84.88,85.99,86.08,86.12,86.71,87.39,87.61,87.97,88.76,89.06,89.30,89.89,90.36,91.19,91.34,91.77,91.91,92.74,93.06,93.31,93.55,94.52,94.63,94.53,94.64,95.63,95.83,96.75,97.43,98.79,98.95,98.45,98.04,98.58,98.53,98.81,99.34,100.17,100.05,100.43,101.12,102.24,102.19,102.89,103.46,104.29,104.21,104.46,104.56,105.13,105.19,105.14,105.32,105.79,105.61,105.44,105.07,106.02,105.70,105.53,105.03,106.01,105.99,106.06,106.32,106.95,106.91,107.27,107.77,108.98,109.32,109.31,109.09,110.20,110.42,110.49,110.39,110.53,110.80,110.58,111.21,112.06,112.71,113.58
FSM,868,"Micronesia, Fed. Sts.",index,Headline Consumer Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.37,70.39,70.70,71.12,71.34,71.46,72.28,72.69,73.25,72.92,72.76,72.64,72.81,72.89,72.83,72.58,72.52,72.32,72.75,72.81,73.31,73.63,74.04,74.49,75.65,76.53,77.16,78.20,78.60,79.51,80.77,82.17,82.44,82.91,83.29,84.11,85.32,86.52,87.69,95.07,94.62,94.96,96.52,97.43,98.27,98.09,99.87,101.16,100.87,101.94,103.27,106.62,108.50,108.83,110.67,110.71,111.21,111.63,112.39,112.86,112.28,112.47,113.26,113.32,113.03,112.43,113.09,112.93,112.28,111.39,111.43,111.97,111.27,111.19,112.34,112.81,112.05,112.76,114.31,114.61,114.75,,,,,,,,,,,,
GAB,646,Gabon,index,Headline Consumer Price Index,12.60,12.98,11.65,11.66,12.21,12.74,12.88,12.94,13.00,13.01,13.19,13.35,13.69,14.14,14.05,13.93,14.32,15.66,16.08,16.48,16.82,19.85,21.36,22.31,23.29,23.68,24.39,25.17,26.06,27.05,28.04,28.76,29.50,30.13,30.82,31.30,31.86,32.32,32.97,34.27,35.39,36.93,37.62,37.71,37.81,38.59,40.84,43.27,44.92,46.09,47.23,49.04,50.57,51.13,51.69,53.36,54.24,54.42,54.61,55.53,56.95,58.84,59.24,59.82,61.03,62.19,63.16,63.48,62.64,61.80,60.97,61.88,58.32,55.12,54.41,55.29,,,,,,67.74,64.30,58.86,58.65,59.02,57.79,54.27,51.10,51.35,53.28,52.08,51.27,52.17,53.01,52.46,62.35,70.87,75.37,75.77,75.29,78.16,78.98,79.38,78.39,78.20,78.14,79.22,79.57,82.01,83.63,81.20,83.10,83.05,83.26,81.75,80.98,80.85,81.72,81.19,81.10,80.93,81.89,82.46,82.51,83.27,84.25,83.32,83.28,83.15,84.00,83.05,83.94,85.60,85.57,85.83,85.66,85.28,85.65,85.73,88.01,88.75,88.98,89.29,87.01,87.24,87.86,87.91,88.80,92.06,93.14,93.62,93.74,96.55,97.93,98.76,97.65,98.16,98.79,99.67,100.13,99.31,99.69,100.87,99.79,100.73,102.34,102.20,102.93,103.20,105.09,104.57,103.23,102.21,104.35,108.11,109.57,109.31,108.85,109.77,109.40,109.34,108.50,108.78,109.78,110.47,111.32,113.62,113.36,114.36,114.73,114.56,116.44,119.46,120.89,121.92,121.91,122.93,122.91,122.76,122.99,124.07,125.06,124.16,125.00,,,
