Country Code,IMF Country Code,Country,Indicator Type,Series Name,19701,19702,19703,19704,19711,19712,19713,19714,19721,19722,19723,19724,19731,19732,19733,19734,19741,19742,19743,19744,19751,19752,19753,19754,19761,19762,19763,19764,19771,19772,19773,19774,19781,19782,19783,19784,19791,19792,19793,19794,19801,19802,19803,19804,19811,19812,19813,19814,19821,19822,19823,19824,19831,19832,19833,19834,19841,19842,19843,19844,19851,19852,19853,19854,19861,19862,19863,19864,19871,19872,19873,19874,19881,19882,19883,19884,19891,19892,19893,19894,19901,19902,19903,19904,19911,19912,19913,19914,19921,19922,19923,19924,19931,19932,19933,19934,19941,19942,19943,19944,19951,19952,19953,19954,19961,19962,19963,19964,19971,19972,19973,19974,19981,19982,19983,19984,19991,19992,19993,19994,20001,20002,20003,20004,20011,20012,20013,20014,20021,20022,20023,20024,20031,20032,20033,20034,20041,20042,20043,20044,20051,20052,20053,20054,20061,20062,20063,20064,20071,20072,20073,20074,20081,20082,20083,20084,20091,20092,20093,20094,20101,20102,20103,20104,20111,20112,20113,20114,20121,20122,20123,20124,20131,20132,20133,20134,20141,20142,20143,20144,20151,20152,20153,20154,20161,20162,20163,20164,20171,20172,20173,20174,20181,20182,20183,20184,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214
BRN,516,Brunei Darussalam,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.60,98.40,98.37,98.17,97.73,97.70,97.70,100.00,99.97,99.67,99.00,95.47,95.47,95.43,95.40,95.40,95.40,95.30,95.30,96.80,96.20,96.20,96.13,94.20,93.20,93.20,93.20,93.20,93.20,93.17,93.17,92.99,93.01,92.94,
BTN,514,Bhutan,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.13,74.04,77.44,77.47,78.07,81.22,85.05,85.97,86.69,87.00,88.45,89.48,89.63,90.14,90.31,92.86,95.71,96.14,96.78,96.84,96.90,96.97,98.18,98.87,99.97,100.01,100.56,100.26,100.74,102.14,103.32,103.87,106.37,108.20,110.19,
BWA,616,Botswana,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.60,38.93,41.07,41.40,41.80,44.20,45.33,46.03,46.40,46.87,47.60,48.07,48.87,49.40,49.67,50.17,51.20,51.60,52.17,52.57,53.27,55.93,57.40,57.87,57.53,58.30,59.23,59.87,60.07,62.37,63.60,64.00,64.77,66.63,69.37,70.43,70.90,72.90,74.07,74.10,74.37,76.10,76.80,77.27,77.73,79.17,79.57,80.03,80.70,84.40,86.10,87.73,88.73,89.70,90.47,91.20,91.70,95.57,96.00,96.43,96.97,98.83,99.40,99.87,100.17,100.53,101.10,101.37,101.73,106.60,107.27,107.55,107.77,109.98,116.18,116.33
CAN,156,Canada,index,Energy Price Index,8.56,8.70,8.70,8.74,8.88,9.17,9.17,9.21,9.32,9.37,9.37,9.37,9.72,9.90,10.37,10.84,11.11,11.66,12.11,12.13,12.47,12.76,13.87,14.36,14.97,15.14,15.48,16.08,16.62,17.24,17.42,17.89,18.29,18.71,19.07,19.51,20.05,20.25,20.81,21.83,22.73,23.44,24.00,26.09,28.57,30.44,32.41,33.77,35.46,37.20,38.18,39.12,39.16,39.39,41.75,41.33,42.44,41.97,42.60,43.51,44.87,44.78,44.58,45.81,45.92,41.13,40.28,39.86,41.46,42.75,43.53,43.78,43.31,43.58,43.22,42.44,42.82,44.69,45.54,45.43,46.93,48.22,48.71,52.46,52.61,50.60,51.88,50.85,50.92,51.07,52.34,52.19,52.28,52.37,52.43,51.99,51.56,52.34,53.59,52.75,52.72,53.97,53.48,52.81,53.39,55.56,54.37,55.87,56.60,55.73,56.29,55.82,54.20,54.04,53.48,53.64,53.17,55.67,58.34,60.37,63.25,64.41,67.04,69.79,67.51,72.53,69.43,63.59,63.90,66.24,68.31,69.21,75.07,70.34,73.04,70.30,72.97,78.66,78.53,78.10,78.84,82.85,89.79,86.58,86.94,93.02,92.00,83.57,86.58,93.94,92.02,91.26,94.03,105.69,110.31,89.48,84.33,86.36,87.76,87.32,89.37,91.24,93.16,94.97,99.02,106.25,105.22,103.42,105.25,105.80,106.12,103.75,105.45,106.92,109.33,105.56,109.28,115.28,113.21,104.56,96.88,102.15,103.62,97.35,91.82,98.33,98.51,99.49,101.86,102.08,100.96,103.80,106.96,112.34,112.03,104.73,102.08,111.00,107.37,106.00,101.66,91.78,100.09,107.48,107.52,115.55,120.28,133.63
CHE,146,Switzerland,index,Energy Price Index,30.84,30.68,32.96,35.92,37.17,36.77,34.45,34.21,35.16,34.74,34.49,36.12,37.00,38.11,39.85,48.88,50.53,48.77,49.38,50.82,49.15,49.20,50.50,51.65,51.17,52.18,51.94,51.56,51.99,52.00,51.56,50.82,49.10,48.65,47.47,49.55,56.87,65.31,70.09,70.26,70.40,70.95,67.25,70.84,74.81,74.61,79.78,77.13,73.79,75.54,78.68,82.10,74.17,73.82,75.17,75.50,76.04,75.64,76.07,77.78,81.56,80.69,78.74,78.67,69.78,63.31,56.99,55.96,57.64,57.46,58.10,56.90,54.39,55.11,55.39,54.90,57.62,61.43,60.08,64.14,63.14,60.10,64.47,70.70,66.72,64.14,64.89,66.29,63.41,64.45,63.26,63.57,64.64,69.71,68.91,68.65,67.25,67.52,67.80,67.18,69.13,69.18,68.69,68.95,69.93,71.27,70.85,74.41,74.86,73.42,73.71,74.24,71.36,70.38,69.27,68.31,67.72,70.51,73.15,76.61,80.76,83.92,86.90,89.47,83.44,86.80,84.73,80.87,78.54,81.14,80.83,80.78,83.54,80.13,81.09,80.84,79.67,83.37,85.30,88.38,85.63,89.88,96.43,99.67,97.36,100.94,102.59,96.88,95.11,101.26,102.68,106.94,109.75,117.25,120.20,105.62,91.83,94.23,97.82,98.78,103.18,106.76,103.63,105.30,110.57,113.34,109.28,112.21,114.17,114.52,114.48,113.88,113.72,111.74,113.53,112.04,112.66,113.24,113.12,108.19,100.06,101.68,100.19,98.07,93.52,96.81,97.04,98.99,101.26,99.73,99.67,102.75,105.62,108.72,110.16,111.97,107.53,109.93,108.78,107.53,104.89,98.01,98.08,97.81,103.41,106.70,108.89,113.94
CHL,228,Chile,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.12,36.38,37.84,38.52,40.51,44.04,46.48,49.34,51.18,53.03,51.95,51.11,50.14,51.79,53.52,55.63,60.48,58.74,59.95,57.02,58.00,62.34,65.63,65.87,63.63,68.74,72.61,72.33,71.70,76.26,78.52,73.54,74.93,79.33,83.54,87.56,89.37,90.73,99.61,94.20,79.85,81.41,82.11,83.58,84.12,88.19,87.93,89.83,94.36,99.00,100.19,100.95,99.52,99.11,97.14,96.89,99.06,96.00,100.51,98.59,103.71,105.20,106.21,103.66,95.74,99.50,103.39,101.36,99.70,102.51,101.83,103.02,105.59,105.40,104.74,107.59,108.69,110.32,114.54,114.63,110.09,114.40,115.21,118.48,120.49,116.21,112.81,113.08,117.63,123.01,128.87,134.78
CHN,924,China,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.00,66.60,66.57,67.13,67.20,66.47,66.37,67.20,68.13,67.80,67.83,69.27,70.27,70.90,71.90,73.60,74.20,74.97,75.77,77.23,78.10,78.37,79.40,80.67,80.97,81.50,82.73,85.10,86.37,87.47,88.57,86.37,83.93,83.37,83.90,85.37,86.33,87.23,87.60,90.03,91.77,92.60,92.90,93.13,93.57,94.10,94.93,95.57,96.27,97.00,97.63,98.23,98.97,99.30,99.40,99.60,99.60,99.97,100.13,100.20,100.47,101.00,101.43,102.10,103.03,103.53,104.17,104.90,105.37,105.73,106.60,107.30,107.40,107.50,107.70,107.83,107.76,107.07,106.91,107.08,111.19,108.02,109.22,108.72
CIV,662,Côte d'Ivoire,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.60,104.90,104.80,105.23,104.90,104.37,105.10,106.20,107.87,107.87,108.27,109.23,109.99,112.80,113.12,114.63
CMR,622,Cameroon,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.83,103.17,103.80,104.20,105.27,105.23,106.30,107.57,108.03,106.63,108.20,109.97,110.10,111.30,112.17,112.00,112.30,112.97,113.17,113.57,113.63,114.27,114.53,114.87,114.33,114.53,114.73,115.60,115.60,115.53,116.50,119.23,119.77,120.17,120.03,122.85,121.70,122.47,122.77,124.59
COG,634,"Congo, Rep.",index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.40,105.40,105.47,110.53,111.43,108.97,108.43,109.30,104.03,102.93,110.27,106.97,116.66,112.31,110.12,112.11,116.84,117.35,120.59,119.62,120.99,124.54,126.45,124.88,123.63,120.69,124.34,132.06,131.24,130.46,131.36,132.74,138.46,134.49,142.41,143.12,147.90,141.68,139.29,145.50,153.24,149.73,154.72,157.95,153.50,154.83,150.17,151.63,138.23,136.12,,,,,,,,,,,,,,
COL,233,Colombia,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07,11.76,12.10,12.44,13.44,14.80,16.56,17.13,17.67,18.51,19.55,20.19,20.89,21.91,22.53,24.02,24.50,26.55,27.27,28.39,30.06,33.93,35.31,36.18,38.15,40.05,40.22,40.86,40.17,42.02,42.52,43.75,46.22,49.50,50.38,51.84,53.17,54.56,56.21,57.57,58.89,59.94,60.51,61.11,61.56,62.96,65.10,66.16,66.61,67.83,68.18,69.24,71.47,75.04,77.80,79.94,79.44,79.86,79.08,78.93,80.88,83.80,84.72,85.69,88.40,90.29,90.91,92.47,95.40,95.17,93.78,94.08,93.91,95.04,94.49,93.94,95.08,96.90,98.89,99.65,97.90,98.46,100.78,102.86,106.05,105.52,107.69,108.59,110.60,112.38,112.62,114.79,116.04,119.22,120.70,123.51,124.87,126.64,126.65,128.61,128.87,125.45,122.90,123.82,126.86,130.97,132.82,136.07
CPV,624,Cabo Verde,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23,71.92,72.77,72.36,78.54,82.21,86.61,87.08,87.90,87.57,87.25,88.80,90.81,95.10,94.37,92.21,91.48,92.30,93.17,94.19,94.48,94.72,95.82,97.20,102.59,101.83,101.92,104.70,107.47,105.68,107.82,112.54,111.22,110.70,112.44,113.06,111.06,111.04,110.66,109.40,104.49,103.11,101.96,98.87,95.98,93.02,96.50,96.71,97.29,97.48,99.21,99.15,99.50,100.45,100.91,100.53,101.46,100.18,99.02,100.54,99.75,100.18,100.57,101.10,,,
CRI,238,Costa Rica,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.63,15.41,16.13,16.60,16.87,18.10,17.91,18.49,19.40,19.07,18.70,17.41,17.46,17.26,19.52,17.66,17.08,19.12,21.21,22.54,23.68,24.76,27.09,27.67,28.87,33.19,32.67,31.40,31.49,33.60,34.45,35.35,35.95,36.15,36.79,40.00,41.98,43.85,48.17,50.54,51.13,56.29,57.19,58.95,60.84,67.11,72.15,66.86,65.50,72.82,78.48,76.64,78.66,85.76,96.17,89.71,78.73,84.05,91.09,90.50,94.30,96.01,94.88,94.01,96.49,102.15,104.45,100.80,99.65,107.47,106.04,108.47,112.69,122.68,121.79,108.12,110.87,121.18,125.52,116.71,102.03,100.67,101.88,95.42,93.33,90.41,100.58,98.30,96.79,98.36,97.33,102.68,104.18,106.65,109.11,108.77,100.16,108.96,108.85,106.41,105.16,99.11,99.41,107.54,99.20,97.90,97.47,106.78
CYM,377,Cayman Islands,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,101.48,97.06,96.16,95.22,94.86,93.81,93.47,93.09,89.14,89.24,89.20,90.42,91.24,90.15,89.96,90.54,89.65,91.47,89.40,90.18,88.35,88.81,87.90,88.92,89.56,88.89,86.92,80.57,81.67,81.41,79.25,78.16,82.11,81.24,,,,,,,,,,,,,,,,,,,,
CYP,423,Cyprus,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.65,85.63,85.93,85.98,85.64,86.20,87.89,89.55,90.87,92.70,95.26,94.98,89.53,89.58,91.85,93.52,95.90,97.94,98.92,99.51,103.22,107.07,109.58,113.30,116.77,122.04,121.55,121.87,120.60,116.70,114.10,111.59,109.54,109.30,110.35,107.94,102.51,99.90,99.98,97.61,94.38,92.58,95.17,97.30,100.04,100.95,99.09,98.86,100.32,102.63,106.72,110.35,108.32,108.05,108.44,110.50,111.30,105.47,100.08,101.98,106.12,95.39,96.51,
CZE,935,Czech Republic,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.87,36.17,36.73,37.10,37.50,38.07,40.00,40.83,41.27,41.43,46.23,46.50,51.23,49.87,51.70,51.33,51.33,53.03,55.63,57.13,60.50,63.07,64.87,64.43,61.67,63.33,65.00,63.27,63.63,63.80,63.57,63.00,63.30,63.70,63.30,62.83,65.10,65.57,65.50,66.80,66.53,68.43,71.30,73.87,75.30,77.27,77.97,75.00,76.33,79.03,80.10,81.33,86.03,87.63,89.13,86.30,87.17,89.07,89.43,88.70,90.80,92.83,93.40,93.50,97.17,98.70,99.87,101.27,106.07,106.57,106.60,106.20,108.27,107.17,106.77,106.17,102.90,102.80,103.93,103.00,99.60,101.00,100.77,98.70,96.97,97.37,97.47,98.03,99.17,98.47,97.67,98.43,99.90,100.90,102.50,102.80,104.63,107.23,107.23,107.53,108.13,103.90,105.30,103.50,104.17,106.60,108.33,107.60
DEU,134,Germany,index,Energy Price Index,15.29,15.12,15.49,16.06,16.54,16.25,16.13,16.34,16.95,16.85,16.92,17.53,18.30,18.57,19.62,22.96,23.72,22.36,23.01,23.72,24.51,24.82,26.05,27.15,27.30,27.40,27.45,27.40,27.66,27.58,27.57,27.68,28.04,28.19,28.25,28.79,31.56,33.83,35.80,35.59,37.01,37.83,37.41,39.13,41.84,42.54,45.15,46.41,46.80,46.71,47.52,49.07,46.59,46.16,47.63,48.13,48.52,48.29,48.49,49.68,51.06,50.17,50.32,50.65,48.32,45.70,43.42,41.44,41.07,40.26,40.69,40.38,39.62,39.64,39.43,39.11,40.72,41.08,41.32,42.68,42.59,41.99,43.06,45.22,45.38,45.06,48.84,50.37,49.38,49.85,49.45,49.63,50.21,50.38,50.04,49.93,51.81,51.99,52.14,51.93,51.64,51.75,51.26,51.43,51.30,51.85,51.99,53.22,53.63,53.10,53.72,53.79,52.31,52.07,51.71,51.05,50.49,53.69,55.50,56.26,58.84,60.03,63.09,64.53,65.32,67.73,66.21,63.50,64.97,66.73,66.38,66.12,70.20,67.97,68.43,68.25,68.87,71.48,72.73,73.01,73.26,76.86,81.50,81.80,82.43,85.51,85.49,82.59,84.46,87.13,87.90,89.80,92.54,97.81,99.55,92.02,89.63,90.33,90.08,89.78,91.82,94.60,93.71,95.37,100.69,103.62,103.65,104.84,108.14,108.69,110.25,109.34,110.76,110.19,111.16,109.21,108.40,109.21,109.00,104.97,100.06,102.73,100.35,96.86,92.83,95.07,94.81,96.14,97.68,96.85,96.29,97.82,98.08,100.68,102.76,105.02,101.14,104.42,103.38,102.94,102.63,97.30,96.45,103.17,103.54,106.10,108.81,123.46
DNK,128,Denmark,index,Energy Price Index,6.26,6.27,6.73,7.04,7.06,7.23,7.27,7.21,7.17,7.19,7.28,7.47,7.61,7.77,8.03,9.27,11.69,12.23,12.38,12.68,12.67,12.60,12.89,13.18,13.44,13.78,14.24,14.76,14.77,14.96,15.37,16.48,16.57,16.57,16.69,17.13,17.89,19.59,25.48,26.41,28.75,30.99,32.16,33.33,36.18,39.07,41.40,40.96,42.81,42.56,44.97,46.57,45.21,43.89,44.44,44.54,44.65,44.27,44.47,45.11,46.36,46.82,45.12,45.27,43.25,49.59,47.71,48.92,50.13,49.71,50.00,49.55,49.78,50.20,50.15,50.23,52.27,53.75,53.14,54.24,52.59,51.69,54.05,55.62,53.91,53.29,53.69,53.62,52.30,53.14,52.69,52.87,52.27,52.12,52.54,52.25,52.24,52.73,52.37,51.95,53.04,53.44,53.23,53.38,55.86,56.70,56.83,57.65,58.65,58.14,58.71,58.50,59.21,59.03,59.31,58.89,60.28,62.04,64.57,65.96,69.11,70.55,71.59,71.73,71.46,72.91,72.29,70.46,72.18,73.82,73.41,73.77,76.29,73.78,72.92,72.74,73.81,75.50,76.48,77.25,77.23,80.51,84.22,84.10,84.16,87.49,87.71,84.19,84.83,85.68,86.18,87.08,91.26,94.04,95.13,89.66,86.75,88.18,88.81,89.34,94.01,96.92,96.66,97.40,102.90,105.84,105.77,105.63,108.90,108.16,109.71,107.72,108.80,107.14,107.42,106.91,108.01,108.63,107.52,105.01,100.64,102.05,100.13,97.17,95.53,97.07,95.68,97.80,99.21,97.43,96.38,98.36,98.55,101.35,101.37,101.74,100.83,101.77,98.77,100.45,98.75,92.14,94.60,101.04,98.22,100.88,106.97,125.89
DOM,243,Dominican Republic,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76,11.90,12.12,12.44,13.00,13.53,14.06,14.51,15.18,15.49,16.01,16.21,16.61,16.90,17.24,17.76,19.18,19.85,20.37,20.97,21.47,21.66,21.78,22.32,23.13,23.55,23.76,23.94,24.06,24.34,25.24,25.40,25.55,25.75,26.35,26.83,27.56,27.82,28.40,29.60,29.91,29.67,30.40,31.03,31.39,31.89,32.47,41.00,43.44,45.41,48.03,50.17,54.25,58.20,60.21,61.64,62.07,63.07,64.68,67.47,70.57,71.60,72.77,72.74,73.34,73.96,74.71,76.01,77.08,77.63,79.80,79.66,79.35,81.92,87.92,90.19,92.34,92.64,93.66,97.09,102.31,105.80,109.24,110.21,110.11,109.48,107.70,108.85,111.03,111.11,112.35,113.80,115.94,116.13,115.68,113.78,110.49,110.64,109.49,110.25,110.16,112.19,112.63,114.70,117.08,116.12,118.51,121.87,121.70,122.64,124.52,123.14,121.07,120.15,118.86,120.83,120.06,120.43,124.72,126.79,128.88,129.93,130.55,134.49
DZA,612,Algeria,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.70,138.93,138.70,138.17,138.33,139.80,141.90,142.43,143.70,145.90,148.10,148.10,149.20,150.27,150.37,151.87,153.20,154.63,155.23,155.70,156.23,157.03,157.63,158.80,165.03,166.97,167.50,167.93,169.73,171.30,172.40,172.73,173.03,173.27,174.03,174.33,174.83,175.83,176.87,177.03,178.30,178.60,178.67,178.85,180.29,180.81,181.53,182.31
ECU,248,Ecuador,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,7.25,7.73,7.93,9.50,10.69,11.12,14.30,16.62,17.71,18.42,19.43,20.74,22.18,24.53,27.34,31.40,34.21,37.27,40.60,45.17,50.78,56.01,58.56,61.11,66.68,70.31,72.81,74.36,75.24,75.92,76.20,76.75,77.65,78.32,79.20,80.59,81.77,82.19,82.36,82.71,83.33,83.90,84.56,86.17,87.60,88.00,87.85,88.64,88.97,89.39,90.18,90.75,91.42,91.84,92.21,92.85,93.30,93.82,94.15,94.84,95.76,96.28,96.82,97.24,97.78,98.35,98.75,99.34,100.74,102.60,103.96,105.70,106.76,107.99,108.67,109.59,110.88,111.58,111.94,112.60,113.18,113.54,113.70,114.25,114.73,115.05,115.49,115.55,115.65,116.03,116.00,116.13,116.29,116.38,116.35,116.04,116.26,116.29,
EGY,469,"Egypt, Arab Rep.",index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67,50.00,51.83,52.60,53.27,53.97,54.10,54.90,55.37,55.73,55.60,55.60,55.63,55.77,56.07,57.43,60.57,60.87,60.43,60.47,62.87,63.57,63.70,63.37,65.17,64.47,65.27,67.57,67.90,71.53,69.47,71.83,71.97,72.83,73.20,75.83,77.50,78.83,78.90,83.83,87.10,87.30,89.30,99.33,100.03,100.30,100.40,106.73,104.60,105.00,105.67,108.67,106.48,109.65,,,
ESP,184,Spain,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,7.94,8.21,8.53,8.74,9.12,9.40,9.56,9.83,10.02,10.39,11.44,11.84,11.89,11.89,11.89,11.89,11.92,12.00,15.06,15.13,18.34,18.89,20.74,21.17,24.01,26.02,27.36,27.36,28.44,28.65,28.67,30.14,33.35,33.36,33.36,34.46,36.65,37.41,37.43,37.43,38.65,39.04,39.05,38.72,37.61,36.53,36.46,35.11,34.86,35.05,35.06,35.05,35.45,34.82,34.42,34.43,34.72,34.87,36.55,36.56,36.98,37.19,38.87,41.35,41.55,41.31,41.60,41.67,43.43,44.01,44.44,45.45,46.35,46.95,48.57,48.80,49.17,49.40,49.66,49.37,51.18,51.56,50.84,50.84,51.86,52.88,53.07,54.14,54.08,53.68,54.52,54.76,53.11,52.37,51.84,51.43,50.79,52.58,55.85,56.28,57.97,60.61,61.97,63.70,60.50,62.57,60.92,57.88,58.67,60.64,60.39,60.23,62.25,60.30,60.57,60.08,60.86,63.35,64.82,65.90,65.29,68.53,73.03,72.59,73.96,77.35,77.65,72.79,73.14,76.50,77.35,79.86,83.09,89.03,91.21,80.18,75.03,76.60,80.13,80.71,83.83,87.77,88.60,91.45,99.36,101.92,102.52,103.19,107.09,109.86,113.84,112.24,112.19,108.61,111.39,111.00,111.03,111.20,111.16,106.24,100.27,104.05,100.33,95.35,87.14,89.90,91.57,96.88,100.51,97.03,96.51,100.86,100.81,103.47,107.54,107.26,104.06,104.82,102.71,102.30,99.54,88.48,92.93,99.53,100.13,97.71,103.93,119.64
EST,939,Estonia,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.56,29.10,31.02,31.30,31.92,32.10,33.10,33.40,35.25,36.01,36.42,36.81,37.85,38.14,39.52,40.52,41.55,42.25,42.52,41.68,42.26,45.39,45.65,45.80,46.73,45.89,45.09,45.67,46.25,49.85,50.39,51.91,52.30,55.29,58.81,58.82,59.42,61.67,62.15,60.35,61.34,63.97,67.59,69.79,76.51,81.07,83.15,82.93,76.80,76.29,80.84,81.65,85.64,88.96,89.13,90.71,92.46,93.75,97.42,99.86,104.66,104.98,107.11,107.23,113.01,111.92,112.68,110.59,108.63,107.55,108.19,105.86,101.57,102.96,99.63,95.83,94.09,95.78,95.74,98.51,101.39,100.45,101.16,102.60,106.96,108.78,113.34,114.29,111.63,113.90,112.90,113.39,110.35,101.50,103.14,108.13,111.51,107.67,119.08,136.97
ETH,644,Ethiopia,index,Energy Price Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.60,61.97,65.67,68.43,68.47,69.97,73.27,74.40,77.67,79.47,79.53,81.10,83.43,86.70,87.67,87.73,91.17,97.07,99.93,100.17,102.27,102.73,113.30,119.70,123.37,127.73,131.27,130.03,133.07,136.97,144.73,153.77,167.23,168.53,172.17,174.77,,,,
